codigo,ano
A01N33/04,2006
A01N33/06,2006
A01N33/08,2006
A01N33/10,2006
A01N33/12,2006
A01N33/14,2006
A01N33/16,2006
A01N33/18,2006
A01N33/20,2006
A01N33/22,2006
A01N33/24,2006
A01N33/26,2006
A01N35/00,2006
A01N35/02,2006
A01N35/04,2006
A01N35/06,2006
A01N35/08,2006
A01N35/10,2006
A01N37/00,2006
A01N37/02,2006
A01N37/04,2006
A01N37/06,2006
A01N37/08,2006
A01N37/10,2006
A01N37/12,2006
A01N37/14,2006
A01N37/16,2006
A01N37/18,2006
A01N37/20,2006
A01N37/22,2006
A01N37/24,2006
A01N37/26,2006
A01N37/28,2006
A01N37/30,2006
A01N37/32,2006
A01N37/34,2006
A01N37/36,2006
A01N37/38,2006
A01N37/40,2006
A01N37/42,2006
A01N37/44,2006
A01N37/46,2006
A01N37/48,2006
A01N37/50,2006
A01N37/52,2006
A01N39/00,2006
A01N39/02,2006
A01N39/04,2006
A01N41/00,2006
A01N41/02,2006
A01N41/04,2006
A01N41/06,2006
A01N41/08,2006
A01N41/10,2006
A01N41/12,2006
A01N43/00,2006
A01N43/02,2006
A01N43/04,2006
A01N43/06,2006
A01N43/08,2006
A01N43/10,2006
A01N43/12,2006
A01N43/14,2006
A01N43/16,2006
A01N43/18,2006
A01N43/20,2006
A01N43/22,2006
A01N43/24,2006
A01N43/26,2006
A01N43/28,2006
A01N43/30,2006
A01N43/32,2006
A01N43/34,2006
A01N43/36,2006
A01N43/38,2006
A01N43/40,2006
A01N43/42,2006
A01N43/44,2006
A01N43/46,2006
A01N43/48,2006
A01N43/50,2006
A01N43/52,2006
A01N43/54,2006
A01N43/56,2006
A01N43/58,2006
A01N43/60,2006
A01N43/62,2006
A01N43/64,2006
A01N43/647,2006
A01N43/653,2006
A01N43/66,2006
A01N43/68,2006
A01N43/70,2006
A01N43/707,2006
A01N43/713,2006
A01N43/72,2006
A01N43/74,2006
A01N43/76,2006
A01N43/78,2006
A01N43/80,2006
A01N43/82,2006
A01N43/824,2006
A01N43/828,2006
A01N43/832,2006
A01N43/836,2006
A01N43/84,2006
A01N43/86,2006
A01N43/88,2006
A01N43/90,2006
A01N43/92,2006
A01N45/00,2006
A01N45/02,2006
A01N47/00,2006
A01N47/02,2006
A01N47/04,2006
A01N47/06,2006
A01N47/08,2006
A01N47/10,2006
A01N47/12,2006
A01N47/14,2006
A01N47/16,2006
A01N47/18,2006
A01N47/20,2006
A01N47/22,2006
A01N47/24,2006
A01N47/26,2006
A01N47/28,2006
A01N47/30,2006
A01N47/32,2006
A01N47/34,2006
A01N47/36,2006
A01N47/38,2006
A01N47/40,2006
A01N47/42,2006
A01N47/44,2006
A01N47/46,2006
A01N47/48,2006
A01N49/00,2006
A01N51/00,2006
A01N53/00,2006
A01N53/02,2006
A01N53/04,2006
A01N53/06,2006
A01N53/08,2006
A01N53/10,2006
A01N53/12,2006
A01N53/14,2006
A01N55/00,2006
A01N55/02,2006
A01N55/04,2006
A01N55/06,2006
A01N55/08,2006
A01N55/10,2006
A01N57/00,2006
A01N57/02,2006
A01N57/04,2006
A01N57/06,2006
A01N57/08,2006
A01N57/10,2006
A01N57/12,2006
A01N57/14,2006
A01N57/16,2006
A01N57/18,2006
A01N57/20,2006
A01N57/22,2006
A01N57/24,2006
A01N57/26,2006
A01N57/28,2006
A01N57/30,2006
A01N57/32,2006
A01N57/34,2006
A01N57/36,2006
A01N59/00,2006
A01N59/02,2006
A01N59/04,2006
A01N59/06,2006
A01N59/08,2006
A01N59/10,2006
A01N59/12,2006
A01N59/14,2006
A01N59/16,2006
A01N59/18,2006
A01N59/20,2006
A01N59/22,2006
A01N59/24,2006
A01N59/26,2006
A01N61/00,2006
A01N61/02,2006
A01N63/00,2020
A01N63/10,2020
A01N63/12,2020
A01N63/14,2020
A01N63/16,2020
A01N63/20,2020
A01N63/22,2020
A01N63/23,2020
A01N63/25,2020
A01N63/27,2020
A01N63/28,2020
A01N63/30,2020
A01N63/32,2020
A01N63/34,2020
A01N63/36,2020
A01N63/38,2020
A01N63/40,2020
A01N63/50,2020
A01N63/60,2020
A01N65/00,2009
A01N65/03,2009
A01N65/04,2009
A01N65/06,2009
A01N65/08,2009
A01N65/10,2009
A01N65/12,2009
A01N65/14,2009
A01N65/16,2009
A01N65/18,2009
A01N65/20,2009
A01N65/22,2009
A01N65/24,2009
A01N65/26,2009
A01N65/28,2009
A01N65/30,2009
A01N65/32,2009
A01N65/34,2009
A01N65/36,2009
A01N65/38,2009
A01N65/40,2009
A01N65/42,2009
A01N65/44,2009
A01N65/46,2009
A01N65/48,2009
A01P1/00,2006
A01P11/00,2006
A01P13/00,2006
A01P13/02,2006
A01P15/00,2006
A01P17/00,2006
A01P19/00,2006
A01P21/00,2006
A01P23/00,2006
A01P3/00,2006
A01P5/00,2006
A01P7/00,2006
A01P7/02,2006
A01P7/04,2006
A01P9/00,2006
A21B1/00,2006
A21B1/02,2006
A21B1/04,2006
A21B1/06,2006
A21B1/08,2006
A21B1/10,2006
A21B1/14,2006
A21B1/22,2006
A21B1/24,2006
A21B1/26,2006
A21B1/28,2006
A21B1/33,2006
A21B1/36,2006
A21B1/40,2006
A21B1/40,2024
A21B1/42,2006
A21B1/44,2006
A21B1/46,2006
A21B1/48,2006
A21B1/50,2006
A21B1/52,2006
A21B2/00,2006
A21B3/00,2006
A21B3/02,2006
A21B3/04,2006
A21B3/07,2006
A21B3/10,2006
A21B3/13,2006
A21B3/15,2006
A21B3/16,2006
A21B3/18,2006
A21B5/00,2006
A21B5/02,2006
A21B5/03,2006
A21B5/04,2006
A21B5/06,2006
A21B5/08,2006
A21B7/00,2006
A21C1/00,2006
A21C1/02,2006
A21C1/04,2006
A21C1/06,2006
A21C1/08,2006
A21C1/10,2006
A21C1/12,2006
A21C1/14,2006
A21C11/00,2006
A21C11/02,2006
A21C11/04,2006
A21C11/06,2006
A21C11/08,2006
A21C11/10,2006
A21C11/12,2006
A21C11/14,2006
A21C11/16,2006
A21C11/18,2006
A21C11/20,2006
A21C11/22,2006
A21C11/24,2006
A21C13/00,2006
A21C13/02,2006
A21C14/00,2006
A21C15/00,2006
A21C15/02,2006
A21C15/04,2006
A21C3/00,2006
A21C3/02,2006
A21C3/04,2006
A21C3/06,2006
A21C3/08,2006
A21C3/10,2006
A21C5/00,2006
A21C5/02,2006
A21C5/04,2006
A21C5/06,2006
A21C5/08,2006
A21C7/00,2006
A21C7/01,2006
A21C7/02,2006
A21C7/04,2006
A21C7/06,2006
A21C9/00,2006
A21C9/02,2006
A21C9/04,2006
A21C9/06,2006
A21C9/08,2006
A21D10/00,2006
A21D10/02,2006
A21D10/04,2006
A21D13/00,2017
A21D13/02,2006
A21D13/04,2017
A21D13/043,2017
A21D13/045,2017
A21D13/047,2017
A21D13/06,2017
A21D13/062,2017
A21D13/064,2017
A21D13/066,2017
A21D13/068,2017
A21D13/10,2017
A21D13/11,2017
A21D13/13,2017
A21D13/14,2017
A21D13/16,2017
A21D13/17,2017
A21D13/19,2017
A21D13/20,2017
A21D13/22,2017
A21D13/24,2017
A21D13/26,2017
A21D13/28,2017
A21D13/30,2017
A21D13/31,2017
A21D13/32,2017
A21D13/33,2017
A21D13/34,2017
A21D13/36,2017
A21D13/37,2017
A21D13/38,2017
A21D13/40,2017
A21D13/41,2017
A21D13/42,2017
A21D13/43,2017
A21D13/44,2017
A21D13/45,2017
A21D13/46,2017
A21D13/47,2017
A21D13/48,2017
A21D13/50,2017
A21D13/60,2017
A21D13/80,2017
A21D15/00,2025
A21D15/02,2025
A21D15/04,2025
A21D15/06,2025
A21D15/08,2025
A21D17/00,2006
A21D2/00,2006
A21D2/02,2006
A21D2/06,2006
A21D2/08,2006
A21D2/10,2006
A21D2/12,2006
A21D2/14,2006
A21D2/16,2006
A21D2/18,2006
A21D2/20,2006
A21D2/22,2006
A21D2/24,2006
A21D2/26,2006
A21D2/28,2006
A21D2/30,2006
A21D2/32,2006
A21D2/34,2006
A21D2/36,2006
A21D2/38,2006
A21D2/40,2006
A21D4/00,2025
A21D8/00,2006
A21D8/02,2006
A21D8/04,2006
A21D8/06,2006
A21D8/08,2006
A21D8/10,2006
A22B1/00,2006
A22B3/00,2006
A22B3/02,2006
A22B3/04,2006
A22B3/06,2006
A22B3/08,2006
A22B3/10,2006
A22B3/12,2006
A22B5/00,2006
A22B5/02,2006
A22B5/04,2006
A22B5/06,2006
A22B5/08,2006
A22B5/10,2006
A22B5/12,2006
A22B5/14,2006
A22B5/16,2006
A22B5/18,2006
A22B5/20,2006
A22B7/00,2006
A22C11/00,2006
A22C11/02,2006
A22C11/04,2006
A22C11/06,2006
A22C11/08,2006
A22C11/10,2006
A22C11/12,2006
A22C13/00,2006
A22C13/02,2006
A22C15/00,2006
A22C17/00,2006
A22C17/02,2006
A22C17/04,2006
A22C17/06,2006
A22C17/08,2006
A22C17/10,2006
A22C17/12,2006
A22C17/14,2006
A22C17/16,2006
A22C18/00,2006
A22C21/00,2006
A22C21/02,2006
A22C21/04,2006
A22C21/06,2006
A22C25/00,2006
A22C25/02,2006
A22C25/04,2006
A22C25/06,2006
A22C25/08,2006
A22C25/10,2006
A22C25/12,2006
A22C25/14,2006
A22C25/16,2006
A22C25/17,2006
A22C25/18,2006
A22C25/20,2006
A22C25/22,2006
A22C29/00,2006
A22C29/02,2006
A22C29/04,2006
A22C5/00,2006
A22C7/00,2006
A22C9/00,2006
A23B11/00,2006
A23B11/00,2025
A23B11/10,2025
A23B11/12,2025
A23B11/123,2025
A23B11/127,2025
A23B11/13,2025
A23B11/133,2025
A23B11/137,2025
A23B11/14,2025
A23B11/145,2025
A23B11/16,2025
A23B11/18,2025
A23B11/20,2025
A23B11/22,2025
A23B11/23,2025
A23B11/25,2025
A23B11/27,2025
A23B11/29,2025
A23B11/30,2025
A23B11/35,2025
A23B11/40,2025
A23B11/45,2025
A23B11/50,2025
A23B11/55,2025
A23B11/60,2025
A23B11/65,2025
A23B11/67,2025
A23B11/70,2025
A23B11/75,2025
A23B11/80,2025
A23B11/82,2025
A23B11/84,2025
A23B11/86,2025
A23B11/87,2025
A23B11/88,2025
A23B2/00,2025
A23B2/05,2025
A23B2/08,2025
A23B2/10,2025
A23B2/20,2025
A23B2/22,2025
A23B2/25,2025
A23B2/28,2025
A23B2/30,2025
A23B2/33,2025
A23B2/37,2025
A23B2/40,2025
A23B2/42,2025
A23B2/44,2025
A23B2/46,2025
A23B2/48,2025
A23B2/50,2025
A23B2/53,2025
A23B2/57,2025
A23B2/60,2025
A23B2/70,2025
A23B2/704,2025
A23B2/708,2025
A23B2/712,2025
A23B2/717,2025
A23B2/721,2025
A23B2/725,2025
A23B2/729,2025
A23B2/733,2025
A23B2/742,2025
A23B2/746,2025
A23B2/75,2025
A23B2/754,2025
A23B2/758,2025
A23B2/762,2025
A23B2/767,2025
A23B2/771,2025
A23B2/775,2025
A23B2/779,2025
A23B2/783,2025
A23B2/788,2025
A23B2/792,2025
A23B2/796,2025
A23B2/80,2025
A23B2/82,2025
A23B2/85,2025
A23B2/88,2025
A23B2/90,2025
A23B2/91,2025
A23B2/92,2025
A23B2/93,2025
A23B2/94,2025
A23B2/95,2025
A23B2/96,2025
A23B2/97,2025
A23B20/00,2025
A23B20/10,2025
A23B20/30,2025
A23B4/00,2006
A23B4/005,2006
A23B4/01,2006
A23B4/015,2006
A23B4/02,2006
A23B4/023,2006
A23B4/027,2006
A23B4/03,2006
A23B4/033,2006
A23B4/037,2006
A23B4/044,2006
A23B4/048,2006
A23B4/052,2006
A23B4/056,2006
A23B4/06,2006
A23B4/07,2006
A23B4/08,2006
A23B4/09,2006
A23B4/10,2006
A23B4/12,2006
A23B4/14,2006
A23B4/16,2006
A23B4/18,2006
A23B4/20,2006
A23B4/22,2006
A23B4/24,2006
A23B4/26,2006
A23B4/28,2006
A23B4/30,2006
A23B4/32,2006
A23B40/00,2006
A23B40/00,2025
A23B40/10,2025
A23B40/30,2025
A23B40/50,2025
A23B40/60,2025
A23B45/00,2025
A23B45/10,2025
A23B45/30,2025
A23B45/50,2025
A23B45/70,2025
A23B5/00,2006
A23B5/005,2006
A23B5/01,2006
A23B5/015,2006
A23B5/02,2006
A23B5/025,2006
A23B5/03,2006
A23B5/035,2006
A23B5/04,2006
A23B5/045,2006
A23B5/05,2006
A23B5/055,2006
A23B5/06,2006
A23B5/08,2006
A23B5/10,2006
A23B5/12,2006
A23B5/14,2006
A23B5/16,2006
A23B5/18,2006
A23B5/20,2006
A23B5/22,2006
A23B7/00,2006
A23B7/005,2006
A23B7/01,2006
A23B7/015,2006
A23B7/02,2006
A23B7/022,2006
A23B7/024,2006
A23B7/026,2006
A23B7/028,2006
A23B7/03,2006
A23B7/04,2006
A23B7/045,2006
A23B7/05,2006
A23B7/055,2006
A23B7/06,2006
A23B7/08,2006
A23B7/10,2006
A23B7/12,2006
A23B7/14,2006
A23B7/144,2006
A23B7/148,2006
A23B7/152,2006
A23B7/153,2006
A23B7/154,2006
A23B7/155,2006
A23B7/157,2006
A23B7/158,2006
A23B7/159,2006
A23B7/16,2006
A23B70/00,2025
A23B70/10,2025
A23B70/20,2025
A23B70/30,2025
A23B70/35,2025
A23B70/50,2025
A23B75/00,2025
A23B75/10,2025
A23B80/00,2025
A23B85/00,2025
A23B85/10,2025
A23B9/00,2025
A23B9/02,2006
A23B9/04,2006
A23B9/06,2006
A23B9/08,2006
A23B9/10,2006
A23B9/12,2006
A23B9/14,2006
A23B9/16,2006
A23B9/18,2006
A23B9/20,2006
A23B9/22,2006
A23B9/24,2006
A23B9/26,2006
A23B9/28,2006
A23B9/30,2006
A23B9/32,2006
A23B9/34,2006
A23B90/00,2025
A23B90/10,2025
A23B99/00,2025
A23C1/00,2006
A23C1/01,2006
A23C1/03,2006
A23C1/04,2006
A23C1/05,2006
A23C1/06,2006
A23C1/08,2006
A23C1/10,2006
A23C1/12,2006
A23C1/14,2006
A23C1/16,2006
A23C11/00,2025
A23C11/02,2025
A23C11/04,2025
A23C11/06,2025
A23C11/08,2025
A23C11/10,2025
A23C13/00,2006
A23C13/08,2006
A23C13/12,2006
A23C13/16,2006
A23C15/00,2006
A23C15/02,2006
A23C15/04,2006
A23C15/06,2006
A23C15/14,2006
A23C15/16,2006
A23C15/18,2006
A23C17/00,2025
A23C17/02,2025
A23C19/00,2006
A23C19/02,2006
A23C19/024,2006
A23C19/028,2006
A23C19/032,2006
A23C19/04,2006
A23C19/045,2006
A23C19/05,2006
A23C19/055,2006
A23C19/06,2006
A23C19/064,2006
A23C19/068,2006
A23C19/072,2006
A23C19/076,2006
A23C19/08,2006
A23C19/082,2006
A23C19/084,2006
A23C19/086,2006
A23C19/09,2006
A23C19/093,2006
A23C19/097,2006
A23C19/14,2006
A23C20/00,2025
A23C20/02,2025
A23C21/00,2025
A23C21/02,2025
A23C21/04,2025
A23C21/06,2025
A23C21/08,2025
A23C21/10,2025
A23C23/00,2006
A23C3/02,2006
A23C7/00,2025
A23C7/04,2006
A23C9/00,2006
A23C9/12,2006
A23C9/123,2006
A23C9/127,2006
A23C9/13,2006
A23C9/133,2006
A23C9/137,2006
A23C9/14,2006
A23C9/142,2006
A23C9/144,2006
A23C9/146,2006
A23C9/148,2006
A23C9/15,2006
A23C9/152,2006
A23C9/154,2006
A23C9/156,2006
A23C9/158,2006
A23C9/16,2006
A23C9/18,2006
A23C9/20,2006
A23D7/00,2006
A23D7/005,2006
A23D7/01,2006
A23D7/015,2006
A23D7/02,2006
A23D7/05,2006
A23D7/06,2006
A23D9/00,2006
A23D9/007,2006
A23D9/013,2006
A23D9/02,2006
A23D9/05,2006
A23D9/06,2006
A23F3/00,2025
A23F3/06,2006
A23F3/08,2006
A23F3/10,2006
A23F3/12,2006
A23F3/14,2006
A23F3/16,2006
A23F3/18,2006
A23F3/20,2006
A23F3/22,2006
A23F3/24,2006
A23F3/26,2006
A23F3/28,2006
A23F3/30,2006
A23F3/32,2006
A23F3/34,2006
A23F3/36,2006
A23F3/38,2006
A23F3/40,2006
A23F3/42,2006
A23F5/00,2025
A23F5/02,2006
A23F5/04,2006
A23F5/06,2006
A23F5/08,2006
A23F5/10,2006
A23F5/12,2006
A23F5/14,2025
A23F5/16,2006
A23F5/18,2006
A23F5/20,2006
A23F5/22,2006
A23F5/24,2006
A23F5/26,2006
A23F5/28,2006
A23F5/30,2006
A23F5/32,2006
A23F5/34,2006
A23F5/36,2006
A23F5/38,2006
A23F5/40,2006
A23F5/42,2006
A23F5/44,2006
A23F5/46,2006
A23F5/48,2006
A23F5/50,2006
A23G1/00,2025
A23G1/02,2006
A23G1/04,2006
A23G1/06,2006
A23G1/08,2006
A23G1/10,2006
A23G1/12,2006
A23G1/14,2006
A23G1/16,2006
A23G1/18,2006
A23G1/20,2006
A23G1/21,2006
A23G1/22,2006
A23G1/24,2006
A23G1/26,2006
A23G1/28,2006
A23G1/30,2006
A23G1/32,2006
A23G1/34,2006
A23G1/36,2006
A23G1/38,2006
A23G1/40,2006
A23G1/42,2006
A23G1/44,2006
A23G1/46,2006
A23G1/48,2006
A23G1/50,2006
A23G1/52,2006
A23G1/54,2006
A23G1/56,2006
A23G3/00,2006
A23G3/02,2006
A23G3/04,2006
A23G3/06,2006
A23G3/08,2006
A23G3/10,2006
A23G3/12,2006
A23G3/14,2006
A23G3/16,2006
A23G3/18,2006
A23G3/20,2006
A23G3/22,2006
A23G3/24,2006
A23G3/26,2006
A23G3/28,2006
A23G3/32,2006
A23G3/34,2006
A23G3/36,2006
A23G3/38,2006
A23G3/40,2006
A23G3/42,2006
A23G3/44,2006
A23G3/46,2006
A23G3/48,2006
A23G3/50,2006
A23G3/52,2006
A23G3/54,2006
A23G3/56,2006
A23G4/00,2006
A23G4/02,2006
A23G4/04,2006
A23G4/06,2006
A23G4/08,2006
A23G4/10,2006
A23G4/12,2006
A23G4/14,2006
A23G4/16,2006
A23G4/18,2006
A23G4/20,2006
A23G7/00,2006
A23G7/02,2006
A23G9/00,2006
A23G9/04,2006
A23G9/06,2006
A23G9/08,2006
A23G9/12,2006
A23G9/14,2006
A23G9/16,2006
A23G9/18,2006
A23G9/20,2006
A23G9/22,2006
A23G9/24,2006
A23G9/26,2006
A23G9/28,2006
A23G9/30,2006
A23G9/32,2006
A23G9/34,2006
A23G9/36,2006
A23G9/38,2006
A23G9/40,2006
A23G9/42,2006
A23G9/44,2006
A23G9/46,2006
A23G9/48,2006
A23G9/50,2006
A23G9/52,2006
A23J1/00,2006
A23J1/02,2006
A23J1/04,2006
A23J1/06,2006
A23J1/08,2006
A23J1/09,2006
A23J1/10,2006
A23J1/12,2006
A23J1/14,2006
A23J1/16,2006
A23J1/18,2006
A23J1/20,2006
A23J1/22,2006
A23J3/00,2006
A23J3/04,2006
A23J3/08,2006
A23J3/10,2006
A23J3/12,2006
A23J3/14,2006
A23J3/16,2006
A23J3/18,2006
A23J3/20,2006
A23J3/22,2006
A23J3/26,2006
A23J3/28,2006
A23J3/30,2006
A23J3/32,2006
A23J3/34,2006
A23J7/00,2006
A23K10/00,2016
A23K10/10,2016
A23K10/12,2016
A23K10/14,2016
A23K10/16,2016
A23K10/18,2016
A23K10/20,2016
A23K10/22,2016
A23K10/24,2016
A23K10/26,2016
A23K10/28,2016
A23K10/30,2016
A23K10/32,2016
A23K10/33,2016
A23K10/35,2016
A23K10/37,2016
A23K10/38,2016
A23K10/40,2016
A23K20/00,2016
A23K20/10,2016
A23K20/105,2016
A23K20/111,2016
A23K20/116,2016
A23K20/121,2016
A23K20/126,2016
A23K20/132,2016
A23K20/137,2016
A23K20/142,2016
A23K20/147,2016
A23K20/153,2016
A23K20/158,2016
A23K20/163,2016
A23K20/168,2016
A23K20/174,2016
A23K20/179,2016
A23K20/184,2016
A23K20/189,2016
A23K20/195,2016
A23K20/20,2016
A23K20/22,2016
A23K20/24,2016
A23K20/26,2016
A23K20/28,2016
A23K30/00,2016
A23K30/10,2016
A23K30/12,2016
A23K30/15,2016
A23K30/18,2016
A23K30/20,2016
A23K40/00,2016
A23K40/10,2016
A23K40/20,2016
A23K40/25,2016
A23K40/30,2016
A23K40/35,2016
A23K50/00,2016
A23K50/10,2016
A23K50/15,2016
A23K50/20,2016
A23K50/30,2016
A23K50/40,2016
A23K50/42,2016
A23K50/45,2016
A23K50/48,2016
A23K50/50,2016
A23K50/60,2016
A23K50/70,2016
A23K50/75,2016
A23K50/80,2016
A23K50/90,2016
A23L11/00,2025
A23L11/10,2016
A23L11/30,2016
A23L11/40,2021
A23L11/45,2021
A23L11/50,2021
A23L11/60,2025
A23L11/65,2025
A23L11/70,2021
A23L13/00,2016
A23L13/10,2016
A23L13/20,2016
A23L13/30,2016
A23L13/40,2023
A23L13/50,2016
A23L13/60,2016
A23L13/70,2023
A23L13/72,2023
A23L13/74,2023
A23L13/75,2023
A23L13/76,2023
A23L13/77,2023
A23L15/00,2016
A23L15/10,2016
A23L17/00,2016
A23L17/10,2016
A23L17/20,2016
A23L17/30,2016
A23L17/40,2016
A23L17/50,2016
A23L17/60,2016
A23L19/00,2016
A23L19/10,2016
A23L19/12,2016
A23L19/15,2016
A23L19/18,2016
A23L19/20,2016
A23L2/00,2006
A23L2/02,2006
A23L2/04,2006
A23L2/06,2006
A23L2/08,2006
A23L2/10,2006
A23L2/12,2006
A23L2/14,2006
A23L2/38,2021
A23L2/385,2006
A23L2/39,2006
A23L2/395,2006
A23L2/40,2006
A23L2/42,2006
A23L2/52,2006
A23L2/56,2006
A23L2/58,2006
A23L2/60,2006
A23L2/62,2006
A23L2/64,2006
A23L2/66,2006
A23L2/68,2006
A23L2/70,2006
A23L2/72,2006
A23L2/74,2006
A23L2/76,2006
A23L2/78,2006
A23L2/80,2006
A23L2/82,2006
A23L2/84,2006
A23L21/00,2016
A23L21/10,2016
A23L21/12,2016
A23L21/15,2016
A23L21/18,2016
A23L21/20,2016
A23L21/25,2016
A23L23/00,2016
A23L23/10,2016
A23L25/00,2016
A23L25/10,2016
A23L27/00,2016
A23L27/10,2016
A23L27/12,2016
A23L27/14,2016
A23L27/16,2016
A23L27/18,2016
A23L27/20,2016
A23L27/21,2016
A23L27/22,2016
A23L27/23,2016
A23L27/24,2016
A23L27/26,2016
A23L27/27,2016
A23L27/28,2016
A23L27/29,2016
A23L27/30,2016
A23L27/40,2016
A23L27/50,2016
A23L27/60,2016
A23L29/00,2016
A23L29/10,2016
A23L29/20,2016
A23L29/206,2016
A23L29/212,2016
A23L29/219,2016
A23L29/225,2016
A23L29/231,2016
A23L29/238,2016
A23L29/244,2016
A23L29/25,2016
A23L29/256,2016
A23L29/262,2016
A23L29/269,2016
A23L29/275,2016
A23L29/281,2016
A23L29/288,2016
A23L29/294,2016
A23L29/30,2016
A23L3/005,2016
A23L31/00,2016
A23L31/10,2016
A23L31/15,2016
A23L33/00,2016
A23L33/10,2016
A23L33/105,2016
A23L33/11,2016
A23L33/115,2016
A23L33/12,2016
A23L33/125,2016
A23L33/13,2016
A23L33/135,2016
A23L33/14,2016
A23L33/145,2016
A23L33/15,2016
A23L33/155,2016
A23L33/16,2016
A23L33/165,2016
A23L33/17,2016
A23L33/175,2016
A23L33/18,2016
A23L33/185,2016
A23L33/19,2016
A23L33/195,2016
A23L33/20,2016
A23L33/21,2016
A23L33/22,2016
A23L33/24,2016
A23L33/25,2016
A23L33/26,2016
A23L33/28,2016
A23L33/29,2016
A23L35/00,2016
A23L5/00,2016
A23L5/20,2016
A23L5/30,2016
A23L5/40,2016
A23L5/41,2016
A23L5/42,2016
A23L5/43,2016
A23L5/44,2016
A23L5/46,2016
A23L5/47,2016
A23L5/48,2016
A23L5/49,2016
A23L7/00,2016
A23L7/10,2016
A23L7/104,2016
A23L7/109,2016
A23L7/113,2016
A23L7/117,2016
A23L7/122,2016
A23L7/126,2016
A23L7/13,2016
A23L7/135,2016
A23L7/139,2016
A23L7/143,2016
A23L7/148,2016
A23L7/152,2016
A23L7/157,2016
A23L7/161,2016
A23L7/165,2016
A23L7/17,2016
A23L7/174,2016
A23L7/178,2016
A23L7/183,2016
A23L7/187,2016
A23L7/191,2016
A23L7/196,2016
A23L7/20,2016
A23L7/25,2016
A23L9/00,2016
A23L9/10,2016
A23L9/20,2016
A23N1/00,2006
A23N1/02,2006
A23N11/00,2006
A23N12/00,2006
A23N12/02,2006
A23N12/04,2006
A23N12/06,2006
A23N12/08,2006
A23N12/10,2006
A23N12/12,2006
A23N15/00,2006
A23N15/01,2006
A23N15/02,2006
A23N15/04,2006
A23N15/06,2006
A23N15/08,2006
A23N15/10,2006
A23N15/12,2006
A23N17/00,2006
A23N17/02,2006
A23N3/00,2006
A23N3/02,2006
A23N3/04,2006
A23N3/06,2006
A23N4/00,2006
A23N4/02,2006
A23N4/04,2006
A23N4/06,2006
A23N4/08,2006
A23N4/10,2006
A23N4/12,2006
A23N4/14,2006
A23N4/16,2006
A23N4/18,2006
A23N4/20,2006
A23N4/22,2006
A23N4/24,2006
A23N5/00,2006
A23N5/01,2006
A23N5/03,2006
A23N5/08,2006
A23N7/00,2006
A23N7/01,2006
A23N7/02,2006
A23N7/04,2006
A23N7/08,2006
A23N7/10,2006
A23P10/00,2016
A23P10/10,2016
A23P10/20,2016
A23P10/22,2016
A23P10/25,2016
A23P10/28,2016
A23P10/30,2016
A23P10/35,2016
A23P10/40,2016
A23P10/43,2016
A23P10/47,2016
A23P20/00,2016
A23P20/10,2016
A23P20/12,2016
A23P20/13,2016
A23P20/15,2016
A23P20/17,2016
A23P20/18,2016
A23P20/20,2016
A23P20/25,2016
A23P30/00,2016
A23P30/10,2016
A23P30/20,2016
A23P30/25,2016
A23P30/30,2016
A23P30/32,2016
A23P30/34,2016
A23P30/36,2016
A23P30/38,2016
A23P30/40,2016
A24B1/00,2006
A24B1/02,2006
A24B1/04,2006
A24B1/06,2006
A24B1/08,2006
A24B1/10,2006
A24B11/00,2006
A24B13/00,2006
A24B13/02,2006
A24B15/00,2006
A24B15/10,2006
A24B15/12,2006
A24B15/14,2006
A24B15/16,2020
A24B15/167,2020
A24B15/18,2006
A24B15/20,2006
A24B15/22,2006
A24B15/24,2006
A24B15/26,2006
A24B15/28,2006
A24B15/30,2006
A24B15/34,2006
A24B15/36,2006
A24B15/38,2006
A24B15/40,2006
A24B15/42,2006
A24B3/00,2006
A24B3/02,2006
A24B3/04,2006
A24B3/06,2006
A24B3/07,2006
A24B3/08,2006
A24B3/10,2006
A24B3/12,2006
A24B3/14,2006
A24B3/16,2006
A24B3/18,2006
A24B5/00,2006
A24B5/02,2006
A24B5/04,2006
A24B5/06,2006
A24B5/08,2006
A24B5/10,2006
A24B5/12,2006
A24B5/14,2006
A24B5/16,2006
A24B7/00,2006
A24B7/02,2006
A24B7/04,2006
A24B7/06,2006
A24B7/08,2006
A24B7/10,2006
A24B7/12,2006
A24B7/14,2006
A24B9/00,2006
A24C1/00,2006
A24C1/02,2006
A24C1/04,2006
A24C1/08,2006
A24C1/10,2006
A24C1/12,2006
A24C1/14,2006
A24C1/16,2006
A24C1/18,2006
A24C1/20,2006
A24C1/22,2006
A24C1/24,2006
A24C1/26,2006
A24C1/28,2006
A24C1/30,2006
A24C1/32,2006
A24C1/34,2006
A24C1/36,2006
A24C1/38,2006
A24C1/40,2006
A24C1/42,2006
A24C1/44,2006
A24C3/00,2006
A24C5/00,2020
A24C5/01,2020
A24C5/02,2006
A24C5/04,2006
A24C5/06,2006
A24C5/08,2006
A24C5/10,2006
A24C5/12,2006
A24C5/14,2006
A24C5/18,2006
A24C5/20,2006
A24C5/22,2006
A24C5/24,2006
A24C5/26,2006
A24C5/28,2006
A24C5/30,2006
A24C5/31,2006
A24C5/32,2006
A24C5/33,2006
A24C5/34,2006
A24C5/343,2006
A24C5/345,2006
